_type,_id,key,name,fullName,iata_airport_code,type,country,latitude,longitude,location_id,inEurope,countryCode,coreCountry,distance
Position,1.0,Dinah Nader,Ernestina Doyle Poland,location,Poland,-44.00370369423309,-166.18818221784676,8.0,distance
Position,9.0,Mark Green,Johnson Bode Poland,location,Poland,-26.30755423963327,-37.32558310899876,4.0,distance
Position,0.0,Lucio Green,Reyes Boyer Poland,location,Poland,-4.725934862254533,106.2651179645668,7.0,distance
Position,2.0,Dave Lang DVM,Dr. Tia Feil Poland,location,Poland,-13.937648958729625,49.93476774639964,9.0,distance
Position,5.0,Lupe Tremblay,Brock Mitchell Poland,location,Poland,60.920393169504905,-95.81546901459213,9.0,distance
Position,4.0,Ty Heidenreich,Hollis Hintz Poland,location,Poland,-76.15420097335478,-161.74156918035,1.0,distance
Position,2.0,Mitchell Dicki,Wade Schoen Poland,location,Poland,-21.749102979449148,-176.72903150849126,9.0,distance
Position,2.0,Kay Renner,Rosella Collier Poland,location,Poland,43.60118779084735,-168.66744954177742,3.0,distance
Position,5.0,Clay Bogisich,Porsche Borer Poland,location,Poland,-27.440942207417095,42.0483079372932,5.0,distance
Position,0.0,Shaniqua Prosacco,Reid Lehner Poland,location,Poland,-44.503462568391214,-97.4991152942063,4.0,distance
Position,2.0,Miss Elvis Hyatt,Clarine Gleason Poland,location,Poland,85.01127895208504,-116.13495024778246,6.0,distance
Position,0.0,Homer Schmitt,Randal Nader Poland,location,Poland,-34.671671211312926,-18.937608352531186,1.0,distance
Position,4.0,Alita Steuber,Norbert Dicki Poland,location,Poland,-30.618489386203507,125.8234542213014,4.0,distance
Position,1.0,Miss Kasi Hessel,Miss Sunny Sanford Poland,location,Poland,39.429084398653515,130.94703224562244,7.0,distance
Position,5.0,Charles Breitenberg DVM,Devin Bashirian Poland,location,Poland,11.427644680958622,-168.99436591351517,6.0,distance
Position,2.0,Mittie Treutel,Thora Hartmann Poland,location,Poland,46.391176460239336,51.17449942978581,5.0,distance
Position,6.0,Roni Fisher,Caprice Nolan Poland,location,Poland,63.86651768832951,-18.43870285354342,9.0,distance
Position,0.0,Blaine Pfeffer,Anita Feest Poland,location,Poland,30.860915759893544,133.1854499188487,2.0,distance
Position,4.0,Clyde Dach,Hassie Tillman Poland,location,Poland,-74.96052883631548,-162.5182390124272,9.0,distance
Position,7.0,Amos Emard,Dr. Sang Torp Poland,location,Poland,72.68879067279659,-85.74957577172954,9.0,distance
Position,6.0,Bryon Beier,Marcelino Boehm Poland,location,Poland,-35.70504245447775,10.515488033382525,4.0,distance
Position,1.0,Mrs. Cassey Kutch,Ms. Erma Maggio Poland,location,Poland,28.019235185496157,38.93490435481124,4.0,distance
Position,0.0,Mrs. Randy Beier,Dr. Wilton King Poland,location,Poland,-31.96159619209606,-126.10975647689523,7.0,distance
Position,3.0,Seth Gutmann,Almeda Heidenreich V Poland,location,Poland,-17.979449184139625,68.54700345850722,3.0,distance
Position,6.0,Royce Kunde,Celina Hirthe V Poland,location,Poland,-42.62465886553793,163.69354197348343,7.0,distance
Position,6.0,Renaldo Raynor,Rachel Davis Poland,location,Poland,-83.33781206855326,160.71821511365278,9.0,distance
Position,4.0,Merri Brakus,Alton Bartell Poland,location,Poland,-40.686913546899866,82.11262074022306,5.0,distance
Position,5.0,Mr. Gema Rolfson,Connie Schuppe II Poland,location,Poland,80.85588711084574,-57.14391653264087,0.0,distance
Position,7.0,Mohamed Wuckert,Elicia Blick Poland,location,Poland,10.739249653226722,169.07709133288836,7.0,distance
Position,1.0,Ayako Weber V,Emmett Emmerich IV Poland,location,Poland,10.772420849934264,50.871679981196536,1.0,distance
